timestamp,carrier,distance_scheduled,departures_traffic,arrivals_traffic,wind_speed,wind_direction,taxi_out
2019-11-02 02:53:00,B6,740,34,26,3,E,10
2019-11-02 05:19:00,DL,1990,34,26,3,E,15
2019-11-02 02:50:00,OO,740,34,26,3,E,16
2019-11-02 02:31:00,B6,828,34,26,3,E,10
2019-11-02 05:54:00,AA,2248,35,29,3,E,17
2019-11-02 03:19:00,DL,1182,35,29,3,E,10
2019-11-02 06:18:00,B6,2465,35,29,3,E,13
2019-11-02 06:40:00,AA,2586,35,29,3,E,16
2019-11-02 01:51:00,MQ,427,35,29,3,E,15
2019-11-02 06:17:00,B6,2465,35,29,3,E,15
2019-11-02 02:56:00,B6,944,35,29,3,E,13
2019-11-02 05:40:00,AA,2153,35,29,3,E,14
2019-11-02 06:05:00,B6,2446,35,29,3,E,10
2019-11-02 06:21:00,B6,2475,35,29,3,E,23
2019-11-02 03:08:00,DL,1069,35,29,3,E,28
2019-11-02 03:07:00,B6,1069,35,29,3,E,27
2019-11-02 02:57:00,AA,740,35,29,3,E,23
2019-11-02 06:20:00,DL,2422,35,29,3,E,27
2019-11-02 01:45:00,MQ,340,35,29,3,E,27
2019-11-02 01:30:00,9E,273,35,29,3,E,22
2019-11-02 02:16:00,MQ,589,35,29,3,E,12
2019-11-02 03:10:00,DL,1029,35,29,3,E,19
2019-11-02 02:28:00,MQ,665,35,29,3,E,12
2019-11-02 03:12:00,B6,1074,35,29,5,E,15
2019-11-02 06:30:00,AS,2475,35,29,5,E,27
2019-11-02 06:45:00,AS,2586,35,29,5,E,25
2019-11-02 06:25:00,AA,2475,35,29,5,E,25
2019-11-02 06:04:00,DL,2446,35,29,5,E,27
2019-11-02 02:11:00,AA,541,35,29,5,E,14
2019-11-02 01:45:00,B6,427,31,20,5,E,15
2019-11-02 06:14:00,B6,2475,31,20,5,E,15
2019-11-02 02:29:00,DL,760,31,20,5,E,11
2019-11-02 05:52:00,DL,2248,31,20,5,E,18
2019-11-02 06:19:00,B6,2521,31,20,5,E,13
2019-11-02 06:22:00,B6,2422,31,20,5,E,17
2019-11-02 03:16:00,AA,1089,31,20,5,E,22
2019-11-02 02:16:00,AA,541,31,20,5,ENE,18
2019-11-02 06:10:00,B6,2429,31,20,5,ENE,15
2019-11-02 03:11:00,DL,1089,32,34,5,ENE,23
2019-11-02 01:28:00,9E,228,32,34,5,ENE,15
2019-11-02 02:26:00,9E,665,32,34,5,ENE,10
2019-11-02 02:36:00,OO,765,32,34,5,ENE,9
2019-11-02 01:34:00,DL,213,32,34,5,ENE,21
2019-11-02 04:07:00,DL,1587,32,34,5,ENE,15
2019-11-02 04:03:00,DL,1391,32,34,5,ENE,14
2019-11-02 06:25:00,DL,2422,32,34,5,ENE,23
2019-11-02 05:30:00,DL,2153,32,34,5,ENE,24
2019-11-02 04:20:00,AA,1587,32,34,5,ENE,15
2019-11-02 06:27:00,AA,2475,32,34,5,ENE,16
2019-11-02 01:30:00,B6,301,32,34,5,ENE,19
2019-11-02 06:25:00,AS,2422,32,34,5,ENE,25
2019-11-02 02:40:00,9E,828,32,34,5,ENE,23
2019-11-02 02:56:00,B6,944,32,34,5,ENE,28
2019-11-02 02:31:00,DL,760,32,34,5,ENE,12
2019-11-02 03:08:00,B6,1069,32,34,5,ENE,24
2019-11-02 01:16:00,B6,209,32,34,5,ENE,12
2019-11-02 02:19:00,9E,589,32,34,5,ENE,20
2019-11-02 02:17:00,AA,541,32,34,5,ENE,17
2019-11-02 02:12:00,DL,509,32,34,5,ENE,20
2019-11-02 04:07:00,DL,1521,24,39,5,ENE,13
2019-11-02 06:10:00,DL,2475,24,39,5,ENE,11
2019-11-02 01:32:00,MQ,290,24,39,5,ENE,25
2019-11-02 01:43:00,9E,266,24,39,5,ENE,22
2019-11-02 03:25:00,DL,1182,24,39,5,NE,25
2019-11-02 03:02:00,DL,1005,24,39,5,NE,28
2019-11-02 03:02:00,DL,944,24,39,5,NE,25
2019-11-02 03:18:00,DL,1029,24,39,5,NE,18
2019-11-02 02:14:00,9E,425,24,39,5,NE,23
2019-11-02 05:27:00,B6,1990,24,39,5,NE,36
2019-11-02 06:27:00,B6,2475,24,39,5,NE,34
2019-11-02 05:53:00,B6,2248,24,39,5,NE,16
2019-11-02 06:28:00,AA,2475,24,39,5,NE,35
2019-11-02 02:59:00,OO,740,24,39,5,NE,34
2019-11-02 05:29:00,DL,1990,24,39,5,NE,36
2019-11-02 06:38:00,DL,2586,40,24,5,NE,35
2019-11-02 04:35:00,B6,1626,40,24,5,NE,28
2019-11-02 03:58:00,DL,1598,40,24,5,NE,29
2019-11-02 02:37:00,B6,828,40,24,5,NE,24
2019-11-02 02:44:00,MQ,765,40,24,5,NE,28
2019-11-02 06:25:00,AA,2475,40,24,5,NE,17
2019-11-02 05:43:00,B6,2153,40,24,5,NE,19
2019-11-02 01:40:00,9E,301,40,24,5,NE,22
2019-11-02 01:52:00,9E,340,40,24,3,NNE,17
2019-11-02 03:03:00,B6,1028,22,28,3,NNE,13
2019-11-02 03:59:00,B6,1617,22,28,3,NNE,17
2019-11-02 06:16:00,B6,2475,22,28,3,NNE,17
2019-11-02 01:51:00,MQ,427,22,28,3,NNE,22
2019-11-02 01:37:00,9E,290,22,28,3,NNE,21
2019-11-02 01:29:00,9E,209,22,28,3,NNE,20
2019-11-02 01:26:00,9E,184,22,28,3,NNE,28
2019-11-02 04:12:00,AA,1521,22,28,3,NNE,24
2019-11-02 05:47:00,B6,2248,22,28,3,NNE,17
2019-11-02 04:12:00,B6,1521,22,28,3,NNE,18
2019-11-02 06:30:00,B6,2586,22,28,3,NNE,17
2019-11-02 03:11:00,B6,1074,22,28,3,NNE,19
2019-11-02 01:32:00,9E,264,22,28,12,W,20
2019-11-02 02:48:00,B6,944,26,19,12,W,24
2019-11-02 02:59:00,B6,1005,26,19,12,W,11
2019-11-02 01:32:00,DL,187,26,19,12,W,20
2019-11-02 06:14:00,B6,2475,26,19,12,W,15
2019-11-02 05:37:00,AA,2153,26,19,12,W,19
2019-11-02 06:25:00,AA,2475,26,19,12,W,21
2019-11-02 01:23:00,B6,301,26,19,12,W,18
2019-11-02 01:14:00,B6,266,26,19,12,W,15
2019-11-02 00:59:00,B6,150,26,19,12,W,23
2019-11-02 01:08:00,B6,187,26,19,12,W,21
2019-11-02 01:22:00,AA,187,26,19,10,W,17
2019-11-02 01:18:00,B6,264,17,24,10,W,16
2019-11-02 03:48:00,B6,1598,17,24,10,W,20
2019-11-02 03:43:00,B6,1576,12,10,14,WNW,16
2019-11-03 03:01:00,B6,1069,20,10,10,W,30
2019-11-03 03:42:00,B6,1598,20,10,10,W,25
2019-11-03 02:04:00,B6,636,20,10,10,W,16
2019-11-03 06:11:00,B6,2475,20,10,10,W,16
2019-11-03 02:48:00,B6,944,20,10,10,W,14
2019-11-03 06:08:00,B6,2465,20,10,12,WNW,13
2019-11-03 02:19:00,DL,760,20,10,12,WNW,14
2019-11-03 01:20:00,B6,301,22,16,12,WNW,14
2019-11-03 01:30:00,AA,213,22,16,12,WNW,16
2019-11-03 06:28:00,AA,2475,22,16,12,WNW,24
2019-11-03 03:14:00,AA,1089,22,16,12,WNW,20
2019-11-03 02:14:00,AA,541,22,16,12,WNW,20
2019-11-03 05:43:00,B6,2248,22,16,12,WNW,12
2019-11-03 03:24:00,B6,1182,22,16,12,WNW,13
2019-11-03 06:28:00,B6,2586,22,16,12,WNW,13
2019-11-03 06:41:00,AA,2586,22,16,13,W,19
2019-11-03 01:13:00,B6,209,22,16,13,W,17
2019-11-03 01:24:00,B6,264,22,16,13,W,19
2019-11-03 06:05:00,DL,2475,22,16,13,W,20
2019-11-03 06:31:00,DL,2586,22,16,13,W,24
2019-11-03 01:22:00,DL,187,22,16,13,W,20
2019-11-03 03:14:00,AA,1089,22,16,13,W,22
2019-11-03 05:21:00,DL,1990,22,16,13,W,19
2019-11-03 03:12:00,DL,1029,22,16,13,W,26
2019-11-03 06:13:00,DL,2422,33,33,13,W,27
2019-11-03 03:51:00,DL,1598,33,33,13,W,33
2019-11-03 06:19:00,B6,2475,33,33,13,W,28
2019-11-03 06:20:00,AS,2422,33,33,13,W,20
2019-11-03 02:48:00,OO,740,33,33,13,W,21
2019-11-03 02:23:00,B6,718,33,33,13,W,27
2019-11-03 06:15:00,AS,2454,33,33,13,W,30
2019-11-03 02:33:00,B6,828,33,33,13,W,24
2019-11-03 03:00:00,B6,1005,33,33,13,W,30
2019-11-03 01:15:00,B6,266,33,33,13,W,19
2019-11-03 06:20:00,AS,2475,33,33,13,W,19
2019-11-03 06:35:00,AS,2586,33,33,13,W,21
2019-11-03 01:39:00,9E,340,33,33,13,W,15
2019-11-03 03:13:00,B6,1074,33,33,13,W,18
2019-11-03 05:27:00,DL,2153,33,33,13,W,26
2019-11-03 06:20:00,AA,2475,33,33,13,W,25
2019-11-03 03:07:00,B6,1069,33,33,10,W,21
2019-11-03 01:36:00,9E,264,33,33,10,W,26
2019-11-03 04:31:00,DL,1626,33,33,10,W,18
2019-11-03 01:24:00,B6,301,33,33,10,W,14
2019-11-03 02:18:00,AA,541,33,33,10,W,18
2019-11-03 04:13:00,DL,1417,33,33,10,W,13
2019-11-03 01:26:00,MQ,290,33,33,10,W,16
2019-11-03 02:54:00,AA,740,33,33,10,W,25
2019-11-03 06:16:00,B6,2475,33,33,10,W,26
2019-11-03 01:35:00,9E,301,33,33,10,W,34
2019-11-03 02:38:00,DL,828,33,33,10,W,20
2019-11-03 03:09:00,DL,1182,33,33,10,W,25
2019-11-03 02:54:00,DL,1069,33,33,10,W,24
2019-11-03 02:50:00,DL,944,14,47,10,W,12
2019-11-03 02:53:00,DL,1005,14,47,10,W,20
2019-11-03 01:51:00,9E,427,14,47,10,W,20
2019-11-03 01:44:00,B6,427,14,47,10,W,14
2019-11-03 03:01:00,DL,1089,14,47,10,W,26
2019-11-03 05:59:00,DL,2446,14,47,10,W,17
2019-11-03 06:07:00,DL,2454,14,47,10,W,29
2019-11-03 02:43:00,B6,740,14,47,10,W,30
2019-11-03 06:40:00,DL,2586,14,47,10,W,26
2019-11-03 05:21:00,B6,1990,14,47,10,W,20
2019-11-03 04:14:00,B6,1521,14,47,10,W,20
2019-11-03 02:26:00,DL,760,14,47,10,W,12
2019-11-03 01:27:00,9E,213,14,47,10,W,14
2019-11-03 06:08:00,DL,2475,14,47,10,W,17
2019-11-03 05:40:00,DL,2248,14,47,10,W,15
2019-11-03 06:19:00,B6,2475,14,47,10,W,13
2019-11-03 06:22:00,B6,2422,14,47,10,W,13
2019-11-03 02:21:00,DL,636,14,47,10,W,12
2019-11-03 06:16:00,B6,2446,14,47,10,W,14
2019-11-03 01:24:00,9E,228,14,47,10,WNW,11
2019-11-03 03:52:00,B6,1598,21,32,10,WNW,16
2019-11-03 02:21:00,9E,718,21,32,10,WNW,16
2019-11-03 01:20:00,9E,187,21,32,10,WNW,16
2019-11-03 06:23:00,AA,2475,21,32,10,WNW,15
2019-11-03 06:30:00,AS,2569,21,32,10,WNW,17
2019-11-03 04:00:00,DL,1521,21,32,10,WNW,15
2019-11-03 02:56:00,B6,944,21,32,10,WNW,13
2019-11-03 02:07:00,9E,509,21,32,10,WNW,19
2019-11-03 06:37:00,B6,2586,21,32,10,WNW,11
2019-11-03 01:22:00,9E,290,21,32,10,WNW,15
2019-11-03 03:04:00,B6,1041,21,32,10,WNW,15
2019-11-03 06:35:00,AS,2586,21,32,10,WNW,22
2019-11-03 01:13:00,9E,273,21,32,10,WNW,17
2019-11-03 02:46:00,9E,740,21,32,10,WNW,18
2019-11-03 06:27:00,DL,2586,21,32,10,WNW,15
2019-11-03 03:08:00,B6,1069,21,32,10,WNW,12
2019-11-03 05:56:00,DL,2475,21,32,10,WNW,28
2019-11-03 01:25:00,B6,301,21,32,10,WNW,9
2019-11-03 11:15:00,HA,4983,21,32,10,W,13
2019-11-03 03:00:00,B6,1028,19,19,10,W,14
2019-11-03 06:16:00,B6,2475,19,19,10,W,15
2019-11-03 05:43:00,DL,2248,19,19,10,W,16
2019-11-03 01:56:00,MQ,425,19,19,10,W,17
2019-11-03 01:22:00,9E,187,19,19,10,W,14
2019-11-03 06:28:00,DL,2569,19,19,10,W,22
2019-11-03 01:26:00,9E,184,19,19,10,W,18
2019-11-03 01:13:00,B6,187,19,19,10,W,21
2019-11-03 05:46:00,AA,2153,19,19,10,W,33
2019-11-03 01:11:00,9E,209,19,19,12,W,41
2019-11-03 06:18:00,AA,2475,19,19,12,W,33
2019-11-03 06:33:00,B6,2586,19,19,12,W,29
2019-11-03 02:55:00,B6,944,19,19,12,W,30
2019-11-03 01:14:00,YX,213,19,19,12,W,40
2019-11-03 06:34:00,AA,2586,19,19,12,W,32
2019-11-03 06:16:00,B6,2465,19,19,12,W,31
2019-11-03 03:13:00,AA,1089,23,30,12,W,28
2019-11-03 03:07:00,DL,1029,23,30,12,W,31
2019-11-03 03:01:00,B6,1028,23,30,12,W,27
2019-11-03 02:49:00,DL,944,23,30,12,W,25
2019-11-03 01:10:00,B6,187,23,30,12,W,25
2019-11-03 06:35:00,AS,2586,23,30,12,W,26
2019-11-03 05:11:00,DL,1990,23,30,12,W,16
2019-11-03 06:20:00,AS,2475,23,30,12,W,28
2019-11-03 06:31:00,DL,2586,23,30,12,W,23
2019-11-03 03:08:00,B6,1069,23,30,12,W,23
2019-11-03 02:15:00,DL,541,23,30,12,W,20
2019-11-03 03:05:00,DL,1089,23,30,12,W,17
2019-11-03 01:48:00,9E,427,23,30,12,W,18
2019-11-03 06:01:00,DL,2475,23,30,12,W,13
2019-11-03 06:13:00,B6,2475,23,30,13,WNW,14
2019-11-03 06:22:00,DL,2422,23,30,13,WNW,16
2019-11-03 02:26:00,DL,760,23,30,13,WNW,17
2019-11-03 03:53:00,DL,1598,23,30,13,WNW,18
2019-11-03 01:17:00,B6,264,27,24,13,WNW,11
2019-11-03 01:12:00,B6,266,27,24,13,WNW,19
2019-11-03 01:19:00,9E,266,27,24,13,WNW,17
2019-11-03 02:57:00,DL,1069,27,24,13,WNW,27
2019-11-03 01:20:00,YX,213,27,24,13,WNW,23
2019-11-03 01:19:00,YX,187,27,24,13,WNW,17
2019-11-03 01:48:00,9E,425,27,24,13,WNW,31
2019-11-03 06:20:00,AA,2475,27,24,13,WNW,13
2019-11-03 03:12:00,AA,1089,27,24,13,WNW,16
2019-11-03 02:45:00,9E,740,27,24,13,WNW,18
2019-11-03 01:18:00,9E,213,27,24,16,WNW,20
2019-11-03 01:46:00,9E,427,27,24,16,WNW,25
2019-11-03 02:02:00,9E,509,42,25,16,WNW,19
2019-11-03 01:09:00,B6,187,42,25,16,WNW,14
2019-11-03 01:27:00,OO,301,42,25,16,WNW,20
2019-11-03 06:20:00,AS,2475,42,25,16,WNW,5
2019-11-03 02:09:00,AA,541,42,25,16,WNW,13
2019-11-03 05:45:00,AA,2153,42,25,16,WNW,19
2019-11-03 04:03:00,9E,1391,42,25,16,WNW,24
2019-11-03 03:57:00,DL,1521,42,25,16,WNW,21
2019-11-03 02:08:00,DL,636,42,25,16,WNW,17
2019-11-03 04:10:00,B6,1417,42,25,16,WNW,15
2019-11-03 01:21:00,9E,184,42,25,14,WNW,18
2019-11-03 03:07:00,B6,1069,42,25,14,WNW,13
2019-11-03 02:42:00,MQ,765,42,25,14,WNW,14
2019-11-03 01:27:00,9E,228,42,25,14,WNW,19
2019-11-03 02:11:00,B6,636,33,28,14,WNW,12
2019-11-03 03:49:00,B6,1598,33,28,14,WNW,11
2019-11-03 02:59:00,B6,1005,33,28,14,WNW,13
2019-11-03 06:15:00,B6,2475,33,28,14,WNW,11
2019-11-03 06:18:00,AA,2475,33,28,14,WNW,28
2019-11-03 06:07:00,DL,2475,33,28,14,WNW,19
2019-11-03 02:05:00,9E,425,33,28,14,WNW,25
2019-11-03 02:21:00,B6,718,33,28,14,WNW,19
2019-11-03 01:24:00,B6,301,33,28,14,WNW,21
2019-11-03 04:10:00,DL,1417,33,28,14,WNW,18
2019-11-03 02:00:00,YX,483,33,28,14,WNW,19
2019-11-03 05:44:00,DL,2248,33,28,14,WNW,23
2019-11-03 02:21:00,9E,718,33,28,14,NW,15
2019-11-03 02:42:00,DL,828,33,28,14,NW,19
2019-11-03 04:28:00,DL,1626,33,28,14,NW,17
2019-11-03 02:19:00,DL,541,33,28,14,NW,23
2019-11-03 01:36:00,9E,288,33,28,14,NW,23
2019-11-03 01:56:00,9E,340,33,28,14,NW,14
2019-11-03 02:31:00,B6,828,33,28,14,NW,16
2019-11-03 02:25:00,DL,760,33,28,14,NW,20
2019-11-03 03:31:00,B6,1182,33,28,14,NW,21
2019-11-03 01:35:00,OO,213,36,29,14,NW,21
2019-11-03 04:12:00,AA,1391,36,29,14,NW,21
2019-11-03 03:16:00,DL,1089,36,29,14,NW,15
2019-11-03 02:33:00,MQ,665,36,29,14,NW,13
2019-11-03 02:43:00,9E,765,36,29,14,NW,14
2019-11-03 01:36:00,DL,187,36,29,14,NW,16
2019-11-03 03:53:00,B6,1598,36,29,14,NW,14
2019-11-03 06:44:00,B6,2586,36,29,14,NW,12
2019-11-03 03:00:00,B6,1028,36,29,14,NW,14
2019-11-03 01:30:00,MQ,290,36,29,14,NW,13
2019-11-03 01:59:00,YX,483,36,29,14,NW,17
2019-11-03 03:17:00,AA,1089,36,29,14,NW,15
2019-11-03 06:15:00,DL,2475,36,29,14,NW,22
2019-11-03 02:36:00,B6,760,36,29,14,NW,13
2019-11-03 01:15:00,B6,187,36,29,14,NW,10
2019-11-03 03:11:00,DL,1069,36,29,14,NW,17
2019-11-03 02:33:00,9E,665,36,29,14,NW,8
2019-11-03 03:03:00,DL,1005,36,29,14,NW,12
2019-11-03 02:53:00,OO,740,36,29,10,WNW,26
2019-11-03 01:18:00,MQ,184,36,29,10,WNW,11
2019-11-03 06:21:00,B6,2475,36,29,10,WNW,12
2019-11-03 06:03:00,AA,2248,36,29,10,WNW,19
2019-11-03 06:42:00,DL,2586,36,29,10,WNW,19
2019-11-03 05:24:00,DL,1990,29,29,10,WNW,21
2019-11-03 03:22:00,DL,1182,29,29,10,WNW,10
2019-11-03 02:40:00,DL,760,29,29,10,WNW,16
2019-11-03 01:37:00,9E,264,29,29,10,WNW,13
2019-11-03 02:56:00,B6,944,29,29,10,WNW,10
2019-11-03 01:56:00,MQ,427,29,29,10,WNW,18
2019-11-03 03:04:00,DL,944,29,29,10,WNW,9
2019-11-03 06:47:00,AA,2586,29,29,10,WNW,17
2019-11-03 06:05:00,B6,2446,29,29,10,WNW,16
2019-11-03 05:46:00,AA,2153,29,29,10,WNW,15
2019-11-03 06:22:00,DL,2422,29,29,10,WNW,20
2019-11-03 02:21:00,MQ,589,29,29,10,WNW,10
2019-11-03 01:47:00,9E,301,29,29,10,WNW,16
2019-11-03 01:43:00,MQ,340,29,29,10,WNW,18
2019-11-03 02:53:00,B6,740,29,29,10,WNW,22
2019-11-03 06:13:00,DL,2475,29,29,10,W,20
2019-11-03 01:39:00,9E,187,29,29,10,W,21
2019-11-03 06:24:00,AA,2475,29,29,10,W,15
2019-11-03 02:34:00,DL,760,29,29,10,W,19
2019-11-03 06:45:00,AS,2586,29,29,10,W,18
2019-11-03 03:12:00,B6,1074,29,29,10,W,13
2019-11-03 01:29:00,9E,209,29,29,10,W,22
2019-11-03 03:03:00,B6,1005,29,29,10,W,16
2019-11-03 02:14:00,AA,541,29,29,10,W,20
2019-11-03 03:16:00,DL,1029,29,29,10,W,18
2019-11-03 06:08:00,DL,2446,32,33,10,W,24
2019-11-03 01:45:00,B6,427,32,33,10,W,11
2019-11-03 06:43:00,DL,2586,32,33,10,W,15
2019-11-03 06:14:00,B6,2475,32,33,10,W,14
2019-11-03 05:54:00,DL,2248,32,33,10,W,22
2019-11-03 02:15:00,9E,509,32,33,10,W,28
2019-11-03 06:17:00,B6,2465,32,33,10,W,13
2019-11-03 06:19:00,B6,2521,32,33,10,W,15
2019-11-03 06:12:00,B6,2465,32,33,10,W,18
2019-11-03 01:22:00,9E,184,32,33,10,W,11
2019-11-03 06:30:00,AS,2475,32,33,10,W,16
2019-11-03 06:43:00,AA,2586,32,33,10,W,21
2019-11-03 01:11:00,B6,187,32,33,10,W,17
2019-11-03 02:01:00,9E,427,32,33,10,W,20
2019-11-03 06:22:00,B6,2422,32,33,10,W,16
2019-11-03 05:34:00,DL,2153,32,33,9,W,20
2019-11-03 02:56:00,B6,944,32,33,9,W,28
2019-11-03 06:26:00,DL,2454,34,38,9,W,16
2019-11-03 06:32:00,B6,2569,34,38,9,W,19
2019-11-03 06:10:00,B6,2429,34,38,9,W,16
2019-11-03 02:31:00,9E,665,34,38,9,W,12
2019-11-03 02:40:00,OO,765,34,38,9,W,9
2019-11-03 04:08:00,DL,1587,34,38,9,W,19
2019-11-03 06:10:00,DL,2475,34,38,9,W,14
2019-11-03 06:30:00,AA,2475,34,38,9,W,22
2019-11-03 04:35:00,AA,1587,34,38,9,W,15
2019-11-03 06:30:00,DL,2422,34,38,9,W,22
2019-11-03 06:02:00,B6,2378,34,38,9,W,13
2019-11-03 01:30:00,B6,301,34,38,9,W,20
2019-11-03 06:25:00,AS,2422,34,38,9,W,18
2019-11-03 02:34:00,DL,760,34,38,9,W,9
2019-11-03 02:24:00,9E,589,34,38,9,W,14
2019-11-03 06:50:00,DL,2586,34,38,9,W,19
2019-11-03 01:16:00,B6,209,34,38,9,W,15
2019-11-03 04:11:00,DL,1521,34,38,9,W,15
2019-11-03 06:32:00,B6,2576,34,38,9,W,12
2019-11-03 01:34:00,MQ,290,26,41,9,W,12
2019-11-03 02:17:00,9E,425,26,41,9,W,13
2019-11-03 06:30:00,DL,2475,26,41,14,WNW,19
2019-11-03 03:06:00,DL,944,26,41,14,WNW,33
2019-11-03 03:08:00,B6,1069,26,41,14,WNW,16
2019-11-03 02:25:00,DL,509,26,41,14,WNW,25
2019-11-03 03:06:00,DL,1005,26,41,14,WNW,16
2019-11-03 03:22:00,DL,1029,26,41,14,WNW,37
2019-11-03 01:44:00,DL,187,26,41,14,WNW,16
2019-11-03 03:28:00,DL,1182,26,41,14,WNW,17
2019-11-03 06:09:00,B6,2411,26,41,14,WNW,15
2019-11-03 05:53:00,B6,2248,26,41,14,WNW,19
2019-11-03 05:27:00,B6,1990,26,41,14,WNW,23
2019-11-03 06:27:00,B6,2475,26,41,14,WNW,15
2019-11-03 02:36:00,DL,541,26,41,14,WNW,21
2019-11-03 02:54:00,YX,828,26,41,14,WNW,34
2019-11-03 04:38:00,DL,1626,26,41,14,WNW,28
2019-11-03 02:45:00,MQ,765,26,41,14,WNW,18
2019-11-03 06:34:00,AA,2475,26,41,14,WNW,21
2019-11-03 03:04:00,OO,740,26,41,14,WNW,22
2019-11-03 05:33:00,DL,1990,26,41,14,WNW,38
2019-11-03 02:32:00,9E,636,26,41,14,WNW,31
2019-11-03 06:30:00,AS,2475,40,25,14,WNW,25
2019-11-03 04:07:00,DL,1391,40,25,14,WNW,12
2019-11-03 05:07:00,B6,1826,40,25,14,WNW,15
2019-11-03 04:35:00,B6,1626,40,25,14,WNW,22
2019-11-03 02:04:00,9E,483,40,25,14,WNW,14
2019-11-03 05:47:00,B6,2153,40,25,14,WNW,15
2019-11-03 06:31:00,AA,2475,40,25,14,WNW,24
2019-11-03 02:37:00,B6,828,40,25,14,WNW,22
2019-11-03 03:59:00,DL,1598,40,25,14,WNW,33
2019-11-03 02:01:00,YX,427,40,25,14,WNW,20
2019-11-03 03:03:00,B6,1028,40,25,14,WNW,14
2019-11-03 01:54:00,9E,340,40,25,10,WNW,22
2019-11-03 05:51:00,DL,2248,40,25,10,WNW,9
2019-11-03 06:45:00,AA,2586,35,39,10,WNW,19
2019-11-03 01:29:00,DL,213,35,39,10,WNW,20
2019-11-03 03:59:00,B6,1617,35,39,10,WNW,40
2019-11-03 06:21:00,B6,2454,35,39,10,WNW,16
2019-11-03 03:12:00,DL,1089,35,39,10,WNW,21
2019-11-03 01:54:00,MQ,427,35,39,10,WNW,18
2019-11-03 01:30:00,9E,209,35,39,10,WNW,28
2019-11-03 04:24:00,AA,1521,35,39,10,WNW,16
2019-11-03 01:32:00,DL,187,35,39,10,WNW,15
2019-11-03 05:47:00,B6,2248,35,39,10,WNW,14
2019-11-03 01:51:00,9E,301,35,39,10,WNW,19
2019-11-03 01:28:00,9E,184,35,39,10,WNW,23
2019-11-03 06:24:00,AA,2475,35,39,10,WNW,19
2019-11-03 06:19:00,DL,2475,35,39,10,WNW,16
2019-11-03 01:39:00,9E,290,35,39,10,WNW,24
2019-11-03 01:34:00,9E,228,35,39,10,WNW,30
2019-11-03 04:12:00,B6,1521,35,39,10,WNW,20
2019-11-03 02:33:00,DL,760,35,39,10,WNW,23
2019-11-03 06:16:00,B6,2475,35,39,10,WNW,15
2019-11-03 06:30:00,B6,2586,35,39,10,WNW,22
2019-11-03 01:34:00,9E,264,35,39,10,WNW,23
2019-11-03 03:11:00,B6,1074,35,39,10,WNW,16
2019-11-03 05:50:00,AA,2153,35,39,12,WNW,22
2019-11-03 01:33:00,9E,266,32,21,12,WNW,24
2019-11-03 02:59:00,B6,1005,32,21,12,WNW,14
2019-11-03 01:27:00,9E,273,32,21,12,WNW,21
2019-11-03 02:48:00,B6,944,32,21,12,WNW,12
2019-11-03 06:14:00,B6,2475,32,21,12,WNW,22
2019-11-03 01:23:00,B6,301,32,21,12,WNW,14
2019-11-03 01:18:00,B6,264,32,21,12,WNW,13
2019-11-03 00:59:00,B6,150,32,21,10,NW,22
2019-11-03 01:08:00,B6,187,32,21,10,NW,16
2019-11-03 01:16:00,AA,187,32,21,10,NW,21
2019-11-03 01:14:00,B6,266,32,21,10,NW,23
2019-11-03 03:48:00,B6,1598,19,21,10,NW,21
2019-11-03 03:43:00,B6,1576,19,21,10,NW,15
2019-11-03 06:49:00,B6,2586,14,7,9,SSW,17
2019-11-04 03:01:00,B6,1069,4,1,3,E,14
2019-11-04 02:04:00,B6,636,21,13,3,E,10
2019-11-04 06:11:00,B6,2475,21,13,3,E,15
2019-11-04 02:48:00,B6,944,21,13,3,E,12
2019-11-04 06:08:00,B6,2465,21,13,3,E,16
2019-11-04 06:28:00,AA,2475,21,13,0,CALM,16
2019-11-04 01:20:00,B6,301,21,13,0,CALM,13
2019-11-04 02:20:00,DL,760,21,13,0,CALM,17
2019-11-04 02:50:00,AA,740,21,13,0,CALM,14
2019-11-04 03:14:00,AA,1089,20,16,0,CALM,14
2019-11-04 03:42:00,B6,1598,20,16,0,CALM,16
2019-11-04 05:43:00,B6,2248,20,16,0,CALM,11
2019-11-04 02:14:00,AA,541,20,16,0,CALM,16
2019-11-04 01:28:00,AA,213,20,16,0,CALM,19
2019-11-04 03:24:00,B6,1182,20,16,0,CALM,13
2019-11-04 04:12:00,AA,1391,20,16,0,CALM,14
2019-11-04 06:28:00,B6,2586,20,16,0,CALM,11
2019-11-04 02:23:00,B6,718,20,16,3,E,17
2019-11-04 02:34:00,B6,760,20,16,3,E,15
2019-11-04 01:20:00,DL,187,20,16,3,E,32
2019-11-04 01:22:00,B6,264,20,16,3,E,10
2019-11-04 03:14:00,DL,1029,20,16,3,E,22
2019-11-04 03:14:00,AA,1089,20,16,3,E,15
2019-11-04 05:28:00,DL,1990,20,16,3,E,27
2019-11-04 01:13:00,B6,209,20,16,3,E,22
2019-11-04 06:41:00,AA,2586,20,16,3,E,19
2019-11-04 06:19:00,B6,2475,20,16,3,E,16
2019-11-04 02:54:00,OO,740,20,16,3,E,21
2019-11-04 06:37:00,DL,2586,28,35,3,E,35
2019-11-04 01:13:00,B6,187,28,35,3,E,20
2019-11-04 06:20:00,AS,2422,28,35,3,E,20
2019-11-04 06:15:00,DL,2475,28,35,3,E,15
